Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,50MA,200MA,RSI,EMA_fast,EMA_slow,MACD,MACD_signal
2024-08-09 00:00:00+05:30,76.0,91.19999694824219,76.0,91.19999694824219,525179173,0.0,0.0,,,,91.19999694824219,91.19999694824219,0.0,0.0
2024-08-12 00:00:00+05:30,97.0,109.44000244140625,95.0,109.44000244140625,210295560,0.0,0.0,,,,94.0061516394982,92.55110846625433,1.4550431732438653,0.2910086346487731
2024-08-13 00:00:00+05:30,120.9800033569336,129.39999389648438,105.20999908447266,108.16999816894531,365044065,0.0,0.0,,,,96.18520495172083,93.70806325904626,2.4771416926745786,0.7282352462539342
2024-08-14 00:00:00+05:30,110.0,113.4000015258789,100.36000061035156,110.9000015258789,160539788,0.0,0.0,,,,98.44901980928361,94.98154016770053,3.4674796415830826,1.276084125319764
2024-08-16 00:00:00+05:30,121.0,133.0800018310547,117.0,133.0800018310547,338763140,0.0,0.0,,,,103.77686319724839,97.8036484390601,5.973214758188291,2.2155102518934693
2024-08-19 00:00:00+05:30,139.38999938964844,146.3800048828125,136.0,146.3800048828125,192359284,0.0,0.0,,,,110.33119268733518,101.40189706452324,8.929295622811935,3.558267326077163
2024-08-20 00:00:00+05:30,153.8000030517578,157.39999389648438,132.64999389648438,137.7899932861328,309136273,0.0,0.0,,,,114.55562354868866,104.09731159945729,10.458311949231373,4.938276250708006
2024-08-21 00:00:00+05:30,143.0,143.5,135.22000122070312,138.0500030517578,113015397,0.0,0.0,,,,118.17014347223775,106.61232578110918,11.557817691128577,6.262184538792121
2024-08-22 00:00:00+05:30,139.0,139.0,126.05000305175781,131.32000732421875,107214397,0.0,0.0,,,,120.1931994494656,108.4425244139321,11.75067503553349,7.3598826381403954
2024-08-23 00:00:00+05:30,131.0,132.47000122070312,125.55000305175781,126.26000213623047,58941772,0.0,0.0,,,,121.12655370896789,109.7623375785468,11.364216130421084,8.160749336596533
2024-08-26 00:00:00+05:30,123.43000030517578,132.6999969482422,118.5999984741211,125.30000305175781,162419382,0.0,0.0,,,,121.76862283862788,110.91327576174763,10.85534707688025,8.699668884653278
2024-08-27 00:00:00+05:30,126.0,131.0,125.75,127.52999877929688,62973982,0.0,0.0,,,,122.65498836796156,112.14414413341794,10.510844234543626,9.061903954631347
2024-08-28 00:00:00+05:30,128.6999969482422,129.19000244140625,125.0,125.69000244140625,36055940,0.0,0.0,,,,123.12191361002998,113.14754104512078,9.974372564909203,9.24439767668692
2024-08-29 00:00:00+05:30,125.94999694824219,126.98999786376953,119.5999984741211,120.27999877929688,32236138,0.0,0.0,,,66.3738687150094,122.68469594376334,113.67587124765234,9.008824696111006,9.197283080571736
2024-08-30 00:00:00+05:30,121.30000305175781,122.97000122070312,117.11000061035156,117.93000030517578,39363549,0.0,0.0,,,64.66264068025214,121.95320430705756,113.99099191858001,7.962212388477553,8.950268942152901
2024-09-02 00:00:00+05:30,118.5,119.94999694824219,114.0,114.93000030517578,32100435,0.0,0.0,,,53.616121685935795,120.87271138369114,114.06054809536488,6.812163288326261,8.522647811387573
2024-09-03 00:00:00+05:30,114.0,119.30000305175781,112.66000366210938,113.48999786376953,34112725,0.0,0.0,,,53.49631832695695,119.7369093037032,114.01828511524671,5.718624188456488,7.961843086801356
2024-09-04 00:00:00+05:30,112.55000305175781,115.0,109.80000305175781,110.80000305175781,30257994,0.0,0.0,,,49.93424615146592,118.36200064955776,113.77989385128457,4.582106798273188,7.285895829095723
2024-09-05 00:00:00+05:30,111.36000061035156,119.16999816894531,110.33000183105469,115.16000366210938,88498741,0.0,0.0,,,34.61010555084816,117.86938572841186,113.88212420764197,3.9872615207698914,6.626168967430557
2024-09-06 00:00:00+05:30,111.0999984741211,115.05000305175781,109.0,109.56999969482422,58560417,0.0,0.0,,,13.561678369548645,116.59255710785992,113.56270757706287,3.029849530797051,5.906905080103856
2024-09-09 00:00:00+05:30,110.0,116.19999694824219,103.5,114.58000183105469,93620725,0.0,0.0,,,25.271694512136634,116.28293321912065,113.63806270698818,2.6448705121324707,5.254498166509579
2024-09-10 00:00:00+05:30,114.80000305175781,119.0,113.38999938964844,115.5,51113502,0.0,0.0,,,26.308042879797668,116.16248195464055,113.77598398795202,2.3864979666885375,4.6808981265453715
2024-09-11 00:00:00+05:30,115.48999786376953,116.5,109.86000061035156,113.0199966430664,44903854,0.0,0.0,,,28.887853015696592,115.67902267593684,113.7199849253679,1.959037750568939,4.136526051350085
2024-09-12 00:00:00+05:30,114.5999984741211,115.48999786376953,111.44000244140625,112.63999938964844,33770388,0.0,0.0,,,32.384888587344236,115.21148063189247,113.63998599679609,1.5714946350963857,3.6235197680993454
2024-09-13 00:00:00+05:30,112.69999694824219,114.25,111.0,111.58000183105469,18101301,0.0,0.0,,,32.301337506274166,114.65279158560973,113.48739457711153,1.1653970084982035,3.1318952161791174
2024-09-16 00:00:00+05:30,112.0,112.18000030517578,106.9000015258789,107.5999984741211,27173576,0.0,0.0,,,25.401136442608063,113.56774649153456,113.0512911620752,0.5164553294593617,2.6088072388351664
2024-09-17 00:00:00+05:30,112.94999694824219,118.36000061035156,110.26000213623047,117.95999908447266,163398289,0.0,0.0,,,42.11706878793787,114.24347765967889,113.41489915632687,0.8285785033520199,2.252761491738537
2024-09-18 00:00:00+05:30,118.0,123.9000015258789,116.0999984741211,116.94999694824219,118683852,0.0,0.0,,,46.26932392255114,114.65986524253478,113.6767582520243,0.9831069905104783,1.9988305914929254
2024-09-19 00:00:00+05:30,116.69999694824219,117.48999786376953,109.5,111.66999816894531,61441099,0.0,0.0,,,43.418837832873606,114.19988569275178,113.52810935698142,0.6717763357703603,1.7334197403484124
2024-09-20 00:00:00+05:30,113.0,113.94999694824219,110.4000015258789,110.98999786376953,26659658,0.0,0.0,,,45.645444337974716,113.70605679598528,113.34010109822498,0.3659556977602989,1.4599269318307897
2024-09-23 00:00:00+05:30,112.0,112.4000015258789,107.5,108.1500015258789,30248266,0.0,0.0,,,44.275304022542706,112.85127906212276,112.9556492780512,-0.10437021592844076,1.1470675022789436
2024-09-24 00:00:00+05:30,108.1500015258789,109.9000015258789,103.41999816894531,104.05000305175781,52943938,0.0,0.0,,,42.976067043399425,111.49723659898969,112.29597177980725,-0.7987351808175589,0.7579069656596431
2024-09-25 00:00:00+05:30,105.37000274658203,107.5,101.4000015258789,103.0199966430664,54743574,0.0,0.0,,,36.426649579010025,110.19304583653995,111.60886251041903,-1.4158166738790783,0.32316223775189884
2024-09-26 00:00:00+05:30,105.79000091552734,106.33999633789062,102.30000305175781,103.48999786376953,31139206,0.0,0.0,,,42.32323119450869,109.16180768688297,111.00746512918573,-1.845657442302766,-0.11060169825903413
2024-09-27 00:00:00+05:30,104.5999984741211,104.87000274658203,101.0,102.18000030517578,36452821,0.0,0.0,,,32.7298036227934,108.08768347431263,110.35357884592574,-2.2658953716131123,-0.5416604329298498
2024-09-30 00:00:00+05:30,101.70999908447266,102.37999725341797,97.83999633789062,99.62000274658203,51879596,0.0,0.0,,,28.849231664709876,106.78496336235408,109.55849913486324,-2.773535772509163,-0.9880355008457125
2024-10-01 00:00:00+05:30,100.0,103.48999786376953,99.1500015258789,102.62000274658203,61227119,0.0,0.0,,,36.33736920178006,106.14420019069684,109.044536439435,-2.9003362487381708,-1.370495650424204
2024-10-03 00:00:00+05:30,100.0,102.19000244140625,99.0,99.26000213623047,27994702,0.0,0.0,,,33.69883411923159,105.085092797702,108.31975612067912,-3.234663322977113,-1.743329184934786
2024-10-04 00:00:00+05:30,100.0,100.0,95.38999938964844,99.05000305175781,43646598,0.0,0.0,,,34.41154762609857,104.15661745217213,107.63310774520346,-3.4764902930313326,-2.0899614065540955
2024-10-07 00:00:00+05:30,99.9000015258789,100.0,89.55000305175781,90.81999969482422,90107948,0.0,0.0,,,31.12061447181381,102.10483010488784,106.38769233406425,-4.282862229176416,-2.5285415710785597
2024-10-08 00:00:00+05:30,86.0,96.77999877929688,86.0,95.41000366210938,113352923,0.0,0.0,,,20.84304106397188,101.07485680599885,105.57453021021574,-4.499673404216892,-2.9227679377062263
2024-10-09 00:00:00+05:30,95.31999969482422,98.69000244140625,93.79000091552734,95.77999877929688,57074037,0.0,0.0,,,22.166712005694265,100.26026326342931,104.84900936348102,-4.588746100051708,-3.255963570175323
2024-10-10 00:00:00+05:30,94.0,95.16999816894531,90.0,90.79000091552734,49223674,0.0,0.0,,,22.337044998268524,98.80329982529055,103.80760133029926,-5.004301505008712,-3.605631157142001
2024-10-11 00:00:00+05:30,91.0,92.25,89.66000366210938,90.19999694824219,34321755,0.0,0.0,,,22.390438150132297,97.47971476728311,102.79963063533208,-5.319915868048966,-3.948488099323394
2024-10-14 00:00:00+05:30,90.0,90.5,87.1500015258789,87.45999908447266,36287243,0.0,0.0,,,22.450065566056338,95.93822004685073,101.66336163156471,-5.725141584713981,-4.3038187964015115
2024-10-15 00:00:00+05:30,88.79000091552734,91.87000274658203,88.6500015258789,89.51000213623047,56875452,0.0,0.0,,,29.52112987225388,94.94926344521684,100.76311278005848,-5.813849334841635,-4.605824904089537
2024-10-16 00:00:00+05:30,90.0,90.38999938964844,88.62000274658203,89.16999816894531,20025845,0.0,0.0,,,30.10629645223345,94.06014571040583,99.90436354960565,-5.844217839199814,-4.853503491111592
2024-10-17 00:00:00+05:30,89.38999938964844,90.0,87.19999694824219,87.56999969482422,16578506,0.0,0.0,,,27.85197956664024,93.06166170800866,98.99070696776998,-5.929045259761324,-5.068611844841539
2024-10-18 00:00:00+05:30,85.75,88.0,85.0199966430664,86.94999694824219,25522239,0.0,0.0,,,28.397163034606706,92.1214055911215,98.09880252187904,-5.977396930757536,-5.250368862024739
2024-10-21 00:00:00+05:30,87.19000244140625,87.4800033569336,81.0,81.6500015258789,34971218,0.0,0.0,109.05020034790039,,26.349041034046905,90.51042035031494,96.88037281847161,-6.369952468156669,-5.474285583251125
2024-10-22 00:00:00+05:30,83.9800033569336,85.29000091552734,80.5,81.08000183105469,41665695,0.0,0.0,108.84780044555664,,19.713163986259374,89.05958673196722,95.70997496755184,-6.650388235584629,-5.709506113717826
2024-10-23 00:00:00+05:30,81.19999694824219,83.0,79.1500015258789,81.76000213623047,33119468,0.0,0.0,108.29420043945312,,23.38808181085787,87.93657371723849,94.67664364671323,-6.740069929474743,-5.9156188768692095
2024-10-24 00:00:00+05:30,81.80999755859375,82.0999984741211,79.7699966430664,80.0,17908438,0.0,0.0,107.73080047607422,,22.33517475807757,86.71556237612488,93.5894848580678,-6.873922481942927,-6.107279597883953
2024-10-25 00:00:00+05:30,80.05000305175781,80.48999786376953,76.7300033569336,77.29000091552734,22420692,0.0,0.0,107.0586004638672,,26.599797534737363,85.26547599757141,92.38211567713888,-7.11663967956747,-6.3091516142206565
2024-10-28 00:00:00+05:30,77.98999786376953,80.5,77.12000274658203,77.58999633789062,31800879,0.0,0.0,105.94880035400391,,13.809888589745512,84.08463297300514,91.28640313349086,-7.201770160485722,-6.48767532347367
2024-10-29 00:00:00+05:30,77.69999694824219,78.5,74.83999633789062,76.31999969482422,29301711,0.0,0.0,104.54760025024414,,11.873037530826252,82.89007400713115,90.1777806565526,-7.287706649421452,-6.647681588663227
2024-10-30 00:00:00+05:30,76.31999969482422,80.66999816894531,75.08000183105469,79.83000183105469,47417740,0.0,0.0,103.38840042114258,,27.204661674131557,82.41929367235015,89.41127852133053,-6.99198484898038,-6.716542240726658
2024-10-31 00:00:00+05:30,80.0,83.25,79.16000366210938,80.87999725341797,34098220,0.0,0.0,102.24500030517578,,30.979586536512272,82.18247883866827,88.77933176074441,-6.596852922076138,-6.692604376996554
2024-11-01 00:00:00+05:30,82.38999938964844,83.6500015258789,82.01000213623047,82.83999633789062,7901472,0.0,0.0,101.27540008544922,,40.261374378543515,82.28363537701017,88.33938098868117,-6.055745611671,-6.565232623931443
2024-11-04 00:00:00+05:30,84.44999694824219,84.80000305175781,79.61000061035156,80.83999633789062,30671468,0.0,0.0,100.36699996948242,,31.68565850532785,82.06153706329947,87.78387101454854,-5.72233395124907,-6.396652889394969
2024-11-05 00:00:00+05:30,80.04000091552734,80.29000091552734,73.83999633789062,74.18000030517578,89679787,0.0,0.0,99.34459991455078,,25.008325177754315,80.84899294666505,86.77617688792833,-5.92718394126328,-6.302759099768632
2024-11-06 00:00:00+05:30,75.41000366210938,75.43000030517578,73.5,74.4000015258789,51882572,0.0,0.0,98.28199996948243,,26.983563593076,79.85684042039026,85.85942315740616,-6.002582737015899,-6.242723827218086
2024-11-07 00:00:00+05:30,75.0,78.25,74.06999969482422,74.55999755859375,55664096,0.0,0.0,97.25939987182618,,27.992879587735928,79.04194151857541,85.02242866860523,-5.980487150029816,-6.190276491780432
2024-11-08 00:00:00+05:30,74.91999816894531,74.98999786376953,72.5999984741211,72.72000122070312,30134626,0.0,0.0,96.3081999206543,,31.915739772230395,78.06933531890276,84.1111377465384,-6.041802427635645,-6.160581678951475
2024-11-11 00:00:00+05:30,72.72000122070312,77.5999984741211,70.55000305175781,74.33000183105469,98999523,0.0,0.0,95.43619995117187,,36.883005977796756,77.49405324384921,83.38660916020628,-5.892555916357068,-6.106976526432594
2024-11-12 00:00:00+05:30,75.19999694824219,76.6500015258789,73.70999908447266,74.29000091552734,36932621,0.0,0.0,94.6233999633789,,35.11357741332618,77.00112211641508,82.7127863272671,-5.711664210852021,-6.02791406331648
2024-11-13 00:00:00+05:30,73.80000305175781,74.19000244140625,70.55000305175781,70.94999694824219,29804499,0.0,0.0,93.77259994506836,,33.033354235275,76.07017978285002,81.84146859548747,-5.771288812637451,-5.976589013180674
2024-11-14 00:00:00+05:30,71.04000091552734,71.87999725341797,69.54000091552734,70.12000274658203,34166367,0.0,0.0,92.95899993896484,,35.53851447339589,75.15476793111648,80.97321186593892,-5.81844393482244,-5.944959997509027
2024-11-18 00:00:00+05:30,70.0,70.9000015258789,68.0999984741211,68.93000030517578,38573962,0.0,0.0,92.03439987182617,,33.13862718947857,74.19711137327945,80.0811221206972,-5.884010747417747,-5.932770147490771
2024-11-19 00:00:00+05:30,68.98999786376953,71.18000030517578,68.98999786376953,69.31999969482422,22429780,0.0,0.0,91.22939987182617,,35.887089827550994,73.44678649967095,79.28400194100291,-5.8372154413319635,-5.91365920625901
2024-11-21 00:00:00+05:30,69.5,69.69999694824219,66.86000061035156,67.20999908447266,29121532,0.0,0.0,90.28199981689453,,23.034166339808877,72.4872807434866,78.38963135903771,-5.902350615551114,-5.911397488117431
2024-11-22 00:00:00+05:30,67.20999908447266,69.73999786376953,66.66000366210938,69.13999938964844,28730513,0.0,0.0,89.3547998046875,,25.82371881585972,71.97231438135765,77.70447343537924,-5.732159054021594,-5.875549801298264
2024-11-25 00:00:00+05:30,70.55000305175781,72.30000305175781,69.30000305175781,69.58000183105469,21405109,0.0,0.0,88.48599990844727,,20.86995231292056,71.60426629669566,77.10266072394779,-5.498394427252137,-5.800118726489038
2024-11-26 00:00:00+05:30,69.58000183105469,74.80000305175781,69.58000183105469,73.41999816894531,57391461,0.0,0.0,87.7015998840332,,34.91869729590587,71.88360966165715,76.82987090505873,-4.94626124340158,-5.629347229871547
2024-11-27 00:00:00+05:30,77.69999694824219,88.0999984741211,75.26000213623047,88.0999984741211,244701933,0.0,0.0,87.23199981689453,,71.33660369803498,74.37843870972853,77.66469516943371,-3.2862564597051858,-5.160729075838275
2024-11-28 00:00:00+05:30,90.6500015258789,94.5,88.7699966430664,92.98999786376953,186599196,0.0,0.0,86.9397998046875,,74.9262532648454,77.24175550265791,78.79990277642155,-1.5581472737636375,-4.440212715423348
2024-11-29 00:00:00+05:30,92.1500015258789,92.48999786376953,86.69999694824219,87.41000366210938,76161884,0.0,0.0,86.32879989624024,,65.04332553780901,78.80610137334276,79.43768802721324,-0.6315866538704853,-3.6784875031127755
2024-12-02 00:00:00+05:30,84.11000061035156,94.47000122070312,81.19999694824219,93.29000091552734,168055394,0.0,0.0,85.85559997558593,,72.00000326391263,81.03439361060192,80.46378527819947,0.5706083324024576,-2.828668336009729
2024-12-03 00:00:00+05:30,94.08999633789062,101.77999877929688,92.51000213623047,98.54000091552734,236992751,0.0,0.0,85.59300003051757,,74.02262655614162,83.72756396520583,81.80276421429782,1.924799750908008,-1.8779747186261817
2024-12-04 00:00:00+05:30,98.75,102.5,97.61000061035156,98.36000061035156,133838392,0.0,0.0,85.34040008544922,,73.81753800769341,85.97870806445903,83.02922616956107,2.949481894897957,-0.912483395921354
2024-12-05 00:00:00+05:30,98.7300033569336,100.19999694824219,95.4800033569336,98.5199966430664,76865512,0.0,0.0,85.14779998779296,,79.11299838211663,87.90813707655246,84.17669064907999,3.731446427472477,0.016302568757412254
2024-12-06 00:00:00+05:30,96.9000015258789,98.30000305175781,95.25,95.91000366210938,48472086,0.0,0.0,84.985,,76.24670299934856,89.13919347433045,85.04582494634143,4.093368527989028,0.8317157606037355
2024-12-09 00:00:00+05:30,96.4000015258789,97.0,91.5,92.25,40583292,0.0,0.0,84.76960006713867,,72.59690627951124,89.61777909366423,85.57946754290873,4.038311550755495,1.4730349186340874
2024-12-10 00:00:00+05:30,92.25,95.5,92.2300033569336,94.56999969482422,50853886,0.0,0.0,84.59120010375976,,73.58491292111691,90.37965918615038,86.24543288749506,4.134226298655321,2.005273194638334
2024-12-11 00:00:00+05:30,94.88999938964844,98.12999725341797,93.01000213623047,96.12000274658203,66954410,0.0,0.0,84.47000015258789,,77.2890422161863,91.26278896467832,86.97688250668668,4.2859064579916435,2.4613998473089964
2024-12-12 00:00:00+05:30,96.12000274658203,96.5999984741211,93.75,93.98999786376953,24825087,0.0,0.0,84.35740005493165,,73.36844357310567,91.6823595645385,87.49637253313726,4.18598703140124,2.806317284127445
2024-12-13 00:00:00+05:30,93.5,94.87999725341797,93.0,93.80999755859375,29241541,0.0,0.0,84.18119995117188,,72.89737387848164,92.00968848670085,87.96404846094886,4.045640025751993,3.054181832452355
2024-12-16 00:00:00+05:30,93.80999755859375,99.62000274658203,93.55999755859375,96.80000305175781,67357404,0.0,0.0,84.13199996948242,,72.45486551982471,92.74665995824807,88.61856361582359,4.1280963424244845,3.268964734446781
2024-12-17 00:00:00+05:30,97.30000305175781,100.4000015258789,96.91000366210938,97.43000030517578,47461145,0.0,0.0,84.09959991455078,,62.27309021233445,93.46717385777542,89.27126262984967,4.195911227925748,3.454354033142575
2024-12-18 00:00:00+05:30,97.94999694824219,98.19999694824219,94.80000305175781,96.41999816894531,37709666,0.0,0.0,84.2115998840332,,55.02490562731042,93.92145452103233,89.80079859570861,4.120655925323717,3.5876144115788033
2024-12-19 00:00:00+05:30,94.0,96.38999938964844,93.1500015258789,95.12000274658203,26289361,0.0,0.0,84.20579986572265,,62.91457199094492,94.10584655573228,90.19481371799553,3.911032837736755,3.652298096810394
2024-12-20 00:00:00+05:30,95.5999984741211,97.83000183105469,92.12999725341797,93.66999816894531,38323235,0.0,0.0,84.16359985351562,,50.7474373854053,94.03879295776505,90.45223478843626,3.5865581693287965,3.6391501113140747
2024-12-23 00:00:00+05:30,93.97000122070312,95.23999786376953,92.0999984741211,92.69000244140625,30468393,0.0,0.0,84.2015998840332,,36.170217370993804,93.83128672447909,90.61799535532292,3.213291369156167,3.5539783628824932
2024-12-24 00:00:00+05:30,93.4000015258789,95.66000366210938,92.77999877929688,93.9800033569336,22492287,0.0,0.0,84.27720001220703,,40.16173218085845,93.85416620639516,90.86703298507186,2.9871332213233046,3.440609334570656
2024-12-26 00:00:00+05:30,97.0,99.94999694824219,93.0999984741211,93.55000305175781,69591245,0.0,0.0,84.39900009155274,,38.97027923305135,93.80737187491249,91.06577150853008,2.7416003663824142,3.3008075409330075
2024-12-27 00:00:00+05:30,93.8499984741211,94.25,88.51000213623047,89.93000030517578,37601364,0.0,0.0,84.40740005493164,,37.29821739999877,93.21085317187607,90.98164030828161,2.229212863594455,3.086488605465297
2024-12-30 00:00:00+05:30,87.0999984741211,88.08000183105469,84.5,85.06999969482422,37606547,0.0,0.0,84.32540008544922,,35.48909357968596,91.95841417540655,90.54374100358106,1.4146731718254841,2.752125518737335
2024-12-31 00:00:00+05:30,85.19000244140625,87.63999938964844,84.87000274658203,85.7300033569336,29578957,0.0,0.0,84.28860015869141,,30.849242217891117,91.00019712641071,90.18716784457014,0.8130292818405707,2.3643062713579823
2025-01-01 00:00:00+05:30,86.4000015258789,86.66999816894531,85.25,86.22000122070312,16274841,0.0,0.0,84.27400024414062,,27.520444652791696,90.26478237168647,89.89330365020962,0.3714787214768478,1.9657407613817555
2025-01-02 00:00:00+05:30,86.23999786376953,88.58999633789062,83.58000183105469,84.70999908447266,37564777,0.0,0.0,84.3352001953125,,28.317769137472354,89.41020032749972,89.50935516385873,-0.09915483635900557,1.5527616418336034
2025-01-03 00:00:00+05:30,84.69999694824219,85.11000061035156,82.26000213623047,82.70999908447266,30982641,0.0,0.0,84.36780014038087,,26.098203610128238,88.37940013626479,89.00569915797828,-0.6262990217134927,1.1169495091241843
2025-01-06 00:00:00+05:30,82.80000305175781,83.0999984741211,77.5,77.94999694824219,33396475,0.0,0.0,84.29160003662109,,12.28491004399342,86.7748765688767,88.18675825355339,-1.4118816846766862,0.6111832703640102
2025-01-07 00:00:00+05:30,78.9000015258789,81.18000030517578,78.55000305175781,79.16000366210938,30769069,0.0,0.0,84.27480010986328,,14.274567933945065,85.60335766014327,87.51810976529828,-1.914752105155003,0.10599619526020757
